"t / s","CH1 / V"
0.005868,-0.158416
0.00587,-0.158416
0.005872,-0.158416
0.005874,-0.154455
0.005876,-0.162376
0.005878,-0.158416
0.00588,-0.162376
0.005882,-0.158416
0.005884,-0.162376
0.005886,-0.162376
0.005888,-0.162376
0.00589,-0.158416
0.005892,-0.162376
0.005894,-0.162376
0.005896,-0.158416
0.005898,-0.158416
0.0059,-0.158416
0.005902,-0.158416
0.005904,-0.158416
0.005906,-0.158416
0.005908,-0.158416
0.00591,-0.158416
0.005912,-0.158416
0.005914,-0.154455
0.005916,-0.162376
0.005918,-0.158416
0.00592,-0.158416
0.005922,-0.158416
0.005924,-0.158416
0.005926,-0.154455
0.005928,-0.158416
0.00593,-0.166337
0.005932,-0.158416
0.005934,-0.158416
0.005936,-0.158416
0.005938,-0.154455
0.00594,-0.158416
0.005942,-0.158416
0.005944,-0.158416
0.005946,-0.158416
0.005948,-0.162376
0.00595,-0.154455
0.005952,-0.158416
0.005954,-0.154455
0.005956,-0.162376
0.005958,-0.158416
0.00596,-0.158416
0.005962,-0.158416
0.005964,-0.154455
0.005966,-0.158416
0.005968,-0.158416
0.00597,-0.158416
0.005972,-0.158416
0.005974,-0.158416
0.005976,-0.158416
0.005978,-0.154455
0.00598,-0.154455
0.005982,-0.154455
0.005984,-0.162376
0.005986,-0.158416
0.005988,-0.162376
0.00599,-0.158416
0.005992,-0.158416
0.005994,-0.154455
0.005996,-0.154455
0.005998,-0.162376
0.006,-0.158416
0.006002,-0.158416
0.006004,-0.158416
0.006006,-0.154455
0.006008,-0.166337
0.00601,-0.158416
0.006012,-0.158416
0.006014,-0.158416
0.006016,-0.158416
0.006018,-0.166337
0.00602,-0.154455
0.006022,-0.162376
0.006024,-0.158416
0.006026,-0.158416
0.006028,-0.158416
0.00603,-0.162376
0.006032,-0.158416
0.006034,-0.158416
0.006036,-0.154455
0.006038,-0.158416
0.00604,-0.158416
0.006042,-0.162376
0.006044,-0.158416
0.006046,-0.158416
0.006048,-0.154455
0.00605,-0.158416
0.006052,-0.150495
0.006054,-0.158416
0.006056,-0.158416
0.006058,-0.154455
0.00606,-0.154455
0.006062,-0.158416
0.006064,-0.158416
0.006066,-0.158416
0.006068,-0.158416
0.00607,-0.158416
0.006072,-0.162376
0.006074,-0.158416
0.006076,-0.162376
0.006078,-0.158416
0.00608,-0.166337
0.006082,-0.162376
0.006084,-0.158416
0.006086,-0.162376
0.006088,-0.166337
0.00609,-0.162376
0.006092,-0.158416
0.006094,-0.158416
0.006096,-0.158416
0.006098,-0.158416
0.0061,-0.158416
0.006102,-0.162376
0.006104,-0.158416
0.006106,-0.154455
0.006108,-0.154455
0.00611,-0.158416
0.006112,-0.158416
0.006114,-0.158416
0.006116,-0.158416
0.006118,-0.162376
0.00612,-0.162376
0.006122,-0.158416
0.006124,-0.158416
0.006126,-0.162376
0.006128,-0.162376
0.00613,-0.162376
0.006132,-0.162376
0.006134,-0.158416
0.006136,-0.162376
0.006138,-0.162376
0.00614,-0.158416
0.006142,-0.162376
0.006144,-0.158416
0.006146,-0.158416
0.006148,-0.158416
0.00615,-0.154455
0.006152,-0.158416
0.006154,-0.154455
0.006156,-0.150495
0.006158,-0.158416
0.00616,-0.162376
0.006162,-0.158416
0.006164,-0.158416
0.006166,-0.158416
0.006168,-0.154455
0.00617,-0.158416
0.006172,-0.162376
0.006174,-0.162376
0.006176,-0.158416
0.006178,-0.162376
0.00618,-0.154455
0.006182,-0.154455
0.006184,-0.158416
0.006186,-0.158416
0.006188,-0.158416
0.00619,-0.158416
0.006192,-0.158416
0.006194,-0.158416
0.006196,-0.158416
0.006198,-0.158416
0.0062,-0.162376
0.006202,-0.158416
0.006204,-0.158416
0.006206,-0.158416
0.006208,-0.158416
0.00621,-0.158416
0.006212,-0.158416
0.006214,-0.158416
0.006216,-0.158416
0.006218,-0.158416
0.00622,-0.158416
0.006222,-0.158416
0.006224,-0.158416
0.006226,-0.150495
0.006228,-0.158416
0.00623,-0.154455
0.006232,-0.154455
0.006234,-0.158416
0.006236,-0.162376
0.006238,-0.154455
0.00624,-0.162376
0.006242,-0.158416
0.006244,-0.154455
0.006246,-0.158416
0.006248,-0.158416
0.00625,-0.158416
0.006252,-0.158416
0.006254,-0.158416
0.006256,-0.158416
0.006258,-0.158416
0.00626,-0.154455
0.006262,-0.158416
0.006264,-0.150495
0.006266,-0.158416
0.006268,-0.162376
0.00627,-0.170297
0.006272,-0.166337
0.006274,-0.162376
0.006276,-0.162376
0.006278,-0.158416
0.00628,-0.158416
0.006282,-0.162376
0.006284,-0.158416
0.006286,-0.158416
0.006288,-0.158416
0.00629,-0.154455
0.006292,-0.158416
0.006294,-0.162376
0.006296,-0.158416
0.006298,-0.158416
0.0063,-0.162376
0.006302,-0.154455
0.006304,-0.154455
0.006306,-0.158416
0.006308,-0.158416
0.00631,-0.154455
0.006312,-0.158416
0.006314,-0.158416
0.006316,-0.158416
0.006318,-0.158416
0.00632,-0.154455
0.006322,-0.154455
0.006324,-0.158416
0.006326,-0.158416
0.006328,-0.154455
0.00633,-0.158416
0.006332,-0.158416
0.006334,-0.162376
0.006336,-0.158416
0.006338,-0.158416
0.00634,-0.158416
0.006342,-0.154455
0.006344,-0.158416
0.006346,-0.158416
0.006348,-0.154455
0.00635,-0.158416
0.006352,-0.158416
0.006354,-0.158416
0.006356,-0.154455
0.006358,-0.154455
0.00636,-0.158416
0.006362,-0.158416
0.006364,-0.158416
0.006366,-0.162376
0.006368,-0.150495
0.00637,-0.158416
0.006372,-0.158416
0.006374,-0.158416
0.006376,-0.158416
0.006378,-0.154455
0.00638,-0.158416
0.006382,-0.150495
0.006384,-0.158416
0.006386,-0.166337
0.006388,-0.158416
0.00639,-0.158416
0.006392,-0.158416
0.006394,-0.158416
0.006396,-0.162376
0.006398,-0.154455
0.0064,-0.158416
0.006402,-0.158416
0.006404,-0.158416
0.006406,-0.158416
0.006408,-0.158416
0.00641,-0.158416
0.006412,-0.158416
0.006414,-0.158416
0.006416,-0.154455
0.006418,-0.158416
0.00642,-0.158416
0.006422,-0.158416
0.006424,-0.154455
0.006426,-0.158416
0.006428,-0.166337
0.00643,-0.158416
0.006432,-0.154455
0.006434,-0.154455
0.006436,-0.150495
0.006438,-0.154455
0.00644,-0.158416
0.006442,-0.154455
0.006444,-0.154455
0.006446,-0.158416
0.006448,-0.158416
0.00645,-0.158416
0.006452,-0.154455
0.006454,-0.158416
0.006456,-0.158416
0.006458,-0.158416
0.00646,-0.154455
0.006462,-0.158416
0.006464,-0.154455
0.006466,-0.158416
0.006468,-0.150495
0.00647,-0.158416
0.006472,-0.154455
0.006474,-0.150495
0.006476,-0.154455
0.006478,-0.154455
0.00648,-0.150495
0.006482,-0.158416
0.006484,-0.158416
0.006486,-0.158416
0.006488,-0.158416
0.00649,-0.158416
0.006492,-0.158416
0.006494,-0.158416
0.006496,-0.158416
0.006498,-0.158416
0.0065,-0.162376
0.006502,-0.158416
0.006504,-0.158416
0.006506,-0.158416
0.006508,-0.158416
0.00651,-0.150495
0.006512,-0.158416
0.006514,-0.154455
0.006516,-0.154455
0.006518,-0.162376
0.00652,-0.158416
0.006522,-0.154455
0.006524,-0.158416
0.006526,-0.158416
0.006528,-0.162376
0.00653,-0.158416
0.006532,-0.158416
0.006534,-0.154455
0.006536,-0.154455
0.006538,-0.158416
0.00654,-0.154455
0.006542,-0.154455
0.006544,-0.158416
0.006546,-0.158416
0.006548,-0.158416
0.00655,-0.158416
0.006552,-0.158416
0.006554,-0.162376
0.006556,-0.158416
0.006558,-0.150495
0.00656,-0.158416
0.006562,-0.146535
0.006564,-0.158416
0.006566,-0.158416
0.006568,-0.158416
0.00657,-0.158416
0.006572,-0.158416
0.006574,-0.158416
0.006576,-0.158416
0.006578,-0.158416
0.00658,-0.158416
0.006582,-0.162376
0.006584,-0.158416
0.006586,-0.158416
0.006588,-0.150495
0.00659,-0.154455
0.006592,-0.158416
0.006594,-0.154455
0.006596,-0.162376
0.006598,-0.158416
0.0066,-0.158416
0.006602,-0.158416
0.006604,-0.162376
0.006606,-0.162376
0.006608,-0.158416
0.00661,-0.154455
0.006612,-0.162376
0.006614,-0.158416
0.006616,-0.162376
0.006618,-0.158416
0.00662,-0.158416
0.006622,-0.158416
0.006624,-0.158416
0.006626,-0.158416
0.006628,-0.158416
0.00663,-0.158416
0.006632,-0.146535
0.006634,-0.158416
0.006636,-0.158416
0.006638,-0.166337
0.00664,-0.166337
0.006642,-0.158416
0.006644,-0.162376
0.006646,-0.162376
0.006648,-0.158416
0.00665,-0.158416
0.006652,-0.158416
0.006654,-0.158416
0.006656,-0.158416
0.006658,-0.158416
0.00666,-0.154455
0.006662,-0.158416
0.006664,-0.158416
0.006666,-0.162376
0.006668,-0.158416
0.00667,-0.158416
0.006672,-0.162376
0.006674,-0.158416
0.006676,-0.158416
0.006678,-0.154455
0.00668,-0.158416
0.006682,-0.158416
0.006684,-0.158416
0.006686,-0.158416
0.006688,-0.154455
0.00669,-0.158416
0.006692,-0.162376
0.006694,-0.154455
0.006696,-0.158416
0.006698,-0.162376
0.0067,-0.158416
0.006702,-0.158416
0.006704,-0.166337
0.006706,-0.158416
0.006708,-0.150495
0.00671,-0.158416
0.006712,-0.162376
0.006714,-0.158416
0.006716,-0.154455
0.006718,-0.158416
0.00672,-0.162376
0.006722,-0.158416
0.006724,-0.158416
0.006726,-0.154455
0.006728,-0.158416
0.00673,-0.158416
0.006732,-0.158416
0.006734,-0.154455
0.006736,-0.158416
0.006738,-0.158416
0.00674,-0.158416
0.006742,-0.154455
0.006744,-0.158416
0.006746,-0.162376
0.006748,-0.154455
0.00675,-0.162376
0.006752,-0.154455
0.006754,-0.158416
0.006756,-0.158416
0.006758,-0.158416
0.00676,-0.158416
0.006762,-0.158416
0.006764,-0.162376
0.006766,-0.154455
0.006768,-0.158416
0.00677,-0.158416
0.006772,-0.154455
0.006774,-0.158416
0.006776,-0.158416
0.006778,-0.154455
0.00678,-0.158416
0.006782,-0.158416
0.006784,-0.158416
0.006786,-0.158416
0.006788,-0.158416
0.00679,-0.158416
0.006792,-0.158416
0.006794,-0.166337
0.006796,-0.166337
0.006798,-0.162376
0.0068,-0.154455
0.006802,-0.162376
0.006804,-0.154455
0.006806,-0.158416
0.006808,-0.158416
0.00681,-0.158416
0.006812,-0.158416
0.006814,-0.154455
0.006816,-0.154455
0.006818,-0.158416
0.00682,-0.162376
0.006822,-0.158416
0.006824,-0.162376
0.006826,-0.158416
0.006828,-0.162376
0.00683,-0.158416
0.006832,-0.162376
0.006834,-0.166337
0.006836,-0.158416
0.006838,-0.158416
0.00684,-0.158416
0.006842,-0.158416
0.006844,-0.158416
0.006846,-0.158416
0.006848,-0.158416
0.00685,-0.158416
0.006852,-0.158416
0.006854,-0.154455
0.006856,-0.158416
0.006858,-0.162376
0.00686,-0.162376
0.006862,-0.158416
0.006864,-0.158416
0.006866,-0.158416
0.006868,-0.158416
0.00687,-0.158416
0.006872,-0.158416
0.006874,-0.158416
0.006876,-0.158416
0.006878,-0.166337
0.00688,-0.158416
0.006882,-0.158416
0.006884,-0.162376
0.006886,-0.162376
0.006888,-0.158416
0.00689,-0.158416
0.006892,-0.158416
0.006894,-0.158416
0.006896,-0.158416
0.006898,-0.166337
0.0069,-0.154455
0.006902,-0.158416
0.006904,-0.158416
0.006906,-0.158416
0.006908,-0.154455
0.00691,-0.158416
0.006912,-0.158416
0.006914,-0.162376
0.006916,-0.166337
0.006918,-0.162376
0.00692,-0.162376
0.006922,-0.158416
0.006924,-0.162376
0.006926,-0.154455
0.006928,-0.158416
0.00693,-0.158416
0.006932,-0.158416
0.006934,-0.158416
0.006936,-0.162376
0.006938,-0.162376
0.00694,-0.158416
0.006942,-0.158416
0.006944,-0.158416
0.006946,-0.170297
0.006948,-0.162376
0.00695,-0.166337
0.006952,-0.158416
0.006954,-0.162376
0.006956,-0.158416
0.006958,-0.158416
0.00696,-0.158416
0.006962,-0.154455
0.006964,-0.158416
0.006966,-0.162376
0.006968,-0.162376
0.00697,-0.158416
0.006972,-0.158416
0.006974,-0.162376
0.006976,-0.158416
0.006978,-0.162376
0.00698,-0.154455
0.006982,-0.158416
0.006984,-0.158416
0.006986,-0.162376
0.006988,-0.166337
0.00699,-0.166337
0.006992,-0.162376
0.006994,-0.162376
0.006996,-0.162376
0.006998,-0.158416
0.007,-0.158416
0.007002,-0.158416
0.007004,-0.162376
0.007006,-0.158416
0.007008,-0.154455
0.00701,-0.158416
0.007012,-0.154455
0.007014,-0.158416
0.007016,-0.158416
0.007018,-0.154455
0.00702,-0.154455
0.007022,-0.158416
0.007024,-0.158416
0.007026,-0.158416
0.007028,-0.158416
0.00703,-0.162376
0.007032,-0.158416
0.007034,-0.154455
0.007036,-0.154455
0.007038,-0.158416
0.00704,-0.162376
0.007042,-0.162376
0.007044,-0.162376
0.007046,-0.158416
0.007048,-0.162376
0.00705,-0.158416
0.007052,-0.166337
0.007054,-0.150495
0.007056,-0.158416
0.007058,-0.158416
0.00706,-0.162376
0.007062,-0.154455
0.007064,-0.158416
0.007066,-0.158416
0.007068,-0.154455
0.00707,-0.158416
0.007072,-0.158416
0.007074,-0.154455
0.007076,-0.162376
0.007078,-0.154455
0.00708,-0.162376
0.007082,-0.158416
0.007084,-0.154455
0.007086,-0.158416
0.007088,-0.158416
0.00709,-0.158416
0.007092,-0.158416
0.007094,-0.158416
0.007096,-0.158416
0.007098,-0.158416
0.0071,-0.154455
0.007102,-0.158416
0.007104,-0.158416
0.007106,-0.162376
0.007108,-0.170297
0.00711,-0.162376
0.007112,-0.158416
0.007114,-0.158416
0.007116,-0.170297
0.007118,-0.158416
0.00712,-0.158416
0.007122,-0.158416
0.007124,-0.154455
0.007126,-0.162376
0.007128,-0.158416
0.00713,-0.158416
0.007132,-0.158416
0.007134,-0.158416
0.007136,-0.162376
0.007138,-0.158416
0.00714,-0.158416
0.007142,-0.170297
0.007144,-0.158416
0.007146,-0.158416
0.007148,-0.162376
0.00715,-0.158416
0.007152,-0.158416
0.007154,-0.158416
0.007156,-0.158416
0.007158,-0.158416
0.00716,-0.158416
0.007162,-0.158416
0.007164,-0.162376
0.007166,-0.158416
0.007168,-0.162376
0.00717,-0.158416
0.007172,-0.158416
0.007174,-0.162376
0.007176,-0.158416
0.007178,-0.154455
0.00718,-0.158416
0.007182,-0.158416
0.007184,-0.158416
0.007186,-0.154455
0.007188,-0.158416
0.00719,-0.158416
0.007192,-0.158416
0.007194,-0.154455
0.007196,-0.158416
0.007198,-0.158416
0.0072,-0.158416
0.007202,-0.154455
0.007204,-0.158416
0.007206,-0.158416
0.007208,-0.154455
0.00721,-0.158416
0.007212,-0.158416
0.007214,-0.158416
0.007216,-0.158416
0.007218,-0.158416
0.00722,-0.158416
0.007222,-0.158416
0.007224,-0.158416
0.007226,-0.158416
0.007228,-0.154455
0.00723,-0.158416
0.007232,-0.158416
0.007234,-0.154455
0.007236,-0.158416
0.007238,-0.158416
0.00724,-0.158416
0.007242,-0.166337
0.007244,-0.158416
0.007246,-0.158416
0.007248,-0.154455
0.00725,-0.158416
0.007252,-0.154455
0.007254,-0.154455
0.007256,-0.154455
0.007258,-0.158416
0.00726,-0.158416
0.007262,-0.162376
0.007264,-0.158416
0.007266,-0.150495
0.007268,-0.154455
0.00727,-0.158416
0.007272,-0.154455
0.007274,-0.158416
0.007276,-0.158416
0.007278,-0.158416
0.00728,-0.162376
0.007282,-0.158416
0.007284,-0.158416
0.007286,-0.158416
0.007288,-0.158416
0.00729,-0.158416
0.007292,-0.158416
0.007294,-0.158416
0.007296,-0.158416
0.007298,-0.162376
0.0073,-0.158416
0.007302,-0.162376
0.007304,-0.170297
0.007306,-0.158416
0.007308,-0.158416
0.00731,-0.154455
0.007312,-0.162376
0.007314,-0.158416
0.007316,-0.154455
0.007318,-0.154455
0.00732,-0.158416
0.007322,-0.158416
0.007324,-0.154455
0.007326,-0.154455
0.007328,-0.158416
0.00733,-0.158416
0.007332,-0.158416
0.007334,-0.158416
0.007336,-0.158416
0.007338,-0.158416
0.00734,-0.158416
0.007342,-0.158416
0.007344,-0.158416
0.007346,-0.158416
0.007348,-0.158416
0.00735,-0.158416
0.007352,-0.146535
0.007354,-0.158416
0.007356,-0.158416
0.007358,-0.158416
0.00736,-0.154455
0.007362,-0.162376
0.007364,-0.166337
0.007366,-0.158416
0.007368,-0.158416
0.00737,-0.158416
0.007372,-0.158416
0.007374,-0.158416
0.007376,-0.166337
0.007378,-0.158416
0.00738,-0.158416
0.007382,-0.158416
0.007384,-0.158416
0.007386,-0.158416
0.007388,-0.158416
0.00739,-0.162376
0.007392,-0.158416
0.007394,-0.154455
0.007396,-0.166337
0.007398,-0.162376
0.0074,-0.158416
0.007402,-0.158416
0.007404,-0.158416
0.007406,-0.166337
0.007408,-0.158416
0.00741,-0.158416
0.007412,-0.158416
0.007414,-0.158416
0.007416,-0.158416
0.007418,-0.158416
0.00742,-0.158416
0.007422,-0.158416
0.007424,-0.154455
0.007426,-0.158416
0.007428,-0.158416
0.00743,-0.158416
0.007432,-0.158416
0.007434,-0.154455
0.007436,-0.158416
0.007438,-0.158416
0.00744,-0.154455
0.007442,-0.154455
0.007444,-0.146535
0.007446,-0.158416
0.007448,-0.158416
0.00745,-0.154455
0.007452,-0.154455
0.007454,-0.154455
0.007456,-0.154455
0.007458,-0.162376
0.00746,-0.158416
0.007462,-0.158416
0.007464,-0.154455
0.007466,-0.154455
0.007468,-0.158416
0.00747,-0.158416
0.007472,-0.158416
0.007474,-0.158416
0.007476,-0.154455
0.007478,-0.154455
0.00748,-0.154455
0.007482,-0.158416
0.007484,-0.158416
0.007486,-0.158416
0.007488,-0.158416
0.00749,-0.154455
0.007492,-0.158416
0.007494,-0.158416
0.007496,-0.158416
0.007498,-0.154455
0.0075,-0.162376
0.007502,-0.158416
0.007504,-0.154455
0.007506,-0.158416
0.007508,-0.158416
0.00751,-0.158416
0.007512,-0.158416
0.007514,-0.158416
0.007516,-0.162376
0.007518,-0.158416
0.00752,-0.158416
0.007522,-0.158416
0.007524,-0.158416
0.007526,-0.158416
0.007528,-0.158416
0.00753,-0.154455
0.007532,-0.158416
0.007534,-0.158416
0.007536,-0.158416
0.007538,-0.162376
0.00754,-0.162376
0.007542,-0.154455
0.007544,-0.162376
0.007546,-0.154455
0.007548,-0.158416
0.00755,-0.158416
0.007552,-0.154455
0.007554,-0.158416
0.007556,-0.162376
0.007558,-0.158416
0.00756,-0.158416
0.007562,-0.162376
0.007564,-0.158416
0.007566,-0.154455
0.007568,-0.158416
0.00757,-0.154455
0.007572,-0.158416
0.007574,-0.158416
0.007576,-0.158416
0.007578,-0.162376
0.00758,-0.158416
0.007582,-0.154455
0.007584,-0.158416
0.007586,-0.158416
0.007588,-0.162376
0.00759,-0.158416
0.007592,-0.166337
0.007594,-0.162376
0.007596,-0.158416
0.007598,-0.158416
0.0076,-0.158416
0.007602,-0.158416
0.007604,-0.162376
0.007606,-0.162376
0.007608,-0.158416
0.00761,-0.158416
0.007612,-0.162376
0.007614,-0.150495
0.007616,-0.158416
0.007618,-0.154455
0.00762,-0.158416
0.007622,-0.154455
0.007624,-0.166337
0.007626,-0.158416
0.007628,-0.154455
0.00763,-0.158416
0.007632,-0.150495
0.007634,-0.158416
0.007636,-0.154455
0.007638,-0.158416
0.00764,-0.166337
0.007642,-0.158416
0.007644,-0.158416
0.007646,-0.158416
0.007648,-0.162376
0.00765,-0.158416
0.007652,-0.154455
0.007654,-0.158416
0.007656,-0.154455
0.007658,-0.158416
0.00766,-0.158416
0.007662,-0.158416
0.007664,-0.158416
0.007666,-0.162376
0.007668,-0.158416
0.00767,-0.154455
0.007672,-0.158416
0.007674,-0.162376
0.007676,-0.154455
0.007678,-0.158416
0.00768,-0.158416
0.007682,-0.158416
0.007684,-0.158416
0.007686,-0.154455
0.007688,-0.158416
0.00769,-0.154455
0.007692,-0.154455
0.007694,-0.162376
0.007696,-0.158416
0.007698,-0.158416
0.0077,-0.162376
0.007702,-0.158416
0.007704,-0.158416
0.007706,-0.158416
0.007708,-0.158416
0.00771,-0.158416
0.007712,-0.158416
0.007714,-0.146535
0.007716,-0.158416
0.007718,-0.158416
0.00772,-0.158416
0.007722,-0.158416
0.007724,-0.158416
0.007726,-0.158416
0.007728,-0.162376
0.00773,-0.154455
0.007732,-0.158416
0.007734,-0.158416
0.007736,-0.162376
0.007738,-0.154455
0.00774,-0.158416
0.007742,-0.158416
0.007744,-0.162376
0.007746,-0.158416
0.007748,-0.158416
0.00775,-0.158416
0.007752,-0.158416
0.007754,-0.158416
0.007756,-0.154455
0.007758,-0.158416
0.00776,-0.162376
0.007762,-0.158416
0.007764,-0.154455
0.007766,-0.158416
0.007768,-0.158416
0.00777,-0.158416
0.007772,-0.162376
0.007774,-0.154455
0.007776,-0.154455
0.007778,-0.158416
0.00778,-0.162376
0.007782,-0.162376
0.007784,-0.158416
0.007786,-0.158416
0.007788,-0.158416
0.00779,-0.162376
0.007792,-0.158416
0.007794,-0.162376
0.007796,-0.158416
0.007798,-0.158416
0.0078,-0.162376
0.007802,-0.154455
0.007804,-0.158416
0.007806,-0.158416
0.007808,-0.154455
0.00781,-0.158416
0.007812,-0.158416
0.007814,-0.158416
0.007816,-0.158416
0.007818,-0.162376
0.00782,-0.166337
0.007822,-0.158416
0.007824,-0.162376
0.007826,-0.158416
0.007828,-0.158416
0.00783,-0.158416
0.007832,-0.170297
0.007834,-0.150495
0.007836,-0.154455
0.007838,-0.158416
0.00784,-0.158416
0.007842,-0.158416
0.007844,-0.158416
0.007846,-0.158416
0.007848,-0.158416
0.00785,-0.158416
0.007852,-0.154455
0.007854,-0.170297
0.007856,-0.166337
0.007858,-0.162376
0.00786,-0.150495
0.007862,-0.158416
0.007864,-0.166337
0.007866,-0.154455
0.007868,-0.154455
0.00787,-0.158416
0.007872,-0.154455
0.007874,-0.154455
0.007876,-0.158416
0.007878,-0.158416
0.00788,-0.166337
0.007882,-0.158416
0.007884,-0.158416
0.007886,-0.158416
0.007888,-0.162376
0.00789,-0.158416
0.007892,-0.158416
0.007894,-0.158416
0.007896,-0.158416
0.007898,-0.158416
0.0079,-0.158416
0.007902,-0.158416
0.007904,-0.158416
0.007906,-0.154455
0.007908,-0.158416
0.00791,-0.158416
0.007912,-0.154455
0.007914,-0.158416
0.007916,-0.162376
0.007918,-0.158416
0.00792,-0.158416
0.007922,-0.154455
0.007924,-0.150495
0.007926,-0.158416
0.007928,-0.150495
0.00793,-0.154455
0.007932,-0.158416
0.007934,-0.162376
0.007936,-0.158416
0.007938,-0.158416
0.00794,-0.158416
0.007942,-0.162376
0.007944,-0.158416
0.007946,-0.158416
0.007948,-0.166337
0.00795,-0.162376
0.007952,-0.162376
0.007954,-0.162376
0.007956,-0.158416
0.007958,-0.158416
0.00796,-0.162376
0.007962,-0.158416
0.007964,-0.154455
0.007966,-0.162376
0.007968,-0.154455
0.00797,-0.158416
0.007972,-0.158416
0.007974,-0.158416
0.007976,-0.158416
0.007978,-0.158416
0.00798,-0.158416
0.007982,-0.162376
0.007984,-0.158416
0.007986,-0.170297
0.007988,-0.158416
0.00799,-0.158416
0.007992,-0.158416
0.007994,-0.154455
0.007996,-0.158416
0.007998,-0.158416
0.008,-0.162376
0.008002,-0.158416
0.008004,-0.158416
0.008006,-0.158416
0.008008,-0.162376
0.00801,-0.158416
0.008012,-0.154455
0.008014,-0.158416
0.008016,-0.154455
0.008018,-0.158416
0.00802,-0.154455
0.008022,-0.162376
0.008024,-0.162376
0.008026,-0.150495
0.008028,-0.158416
0.00803,-0.154455
0.008032,-0.158416
0.008034,-0.162376
0.008036,-0.158416
0.008038,-0.162376
0.00804,-0.158416
0.008042,-0.162376
0.008044,-0.162376
0.008046,-0.162376
0.008048,-0.158416
0.00805,-0.162376
0.008052,-0.154455
0.008054,-0.158416
0.008056,-0.158416
0.008058,-0.154455
0.00806,-0.158416
0.008062,-0.158416
0.008064,-0.158416
0.008066,-0.158416
0.008068,-0.158416
0.00807,-0.162376
0.008072,-0.174257
0.008074,-0.154455
0.008076,-0.158416
0.008078,-0.158416
0.00808,-0.158416
0.008082,-0.158416
0.008084,-0.154455
0.008086,-0.158416
0.008088,-0.158416
0.00809,-0.158416
0.008092,-0.150495
0.008094,-0.150495
0.008096,-0.170297
0.008098,-0.158416
0.0081,-0.158416
0.008102,-0.158416
0.008104,-0.158416
0.008106,-0.162376
0.008108,-0.158416
0.00811,-0.154455
0.008112,-0.158416
0.008114,-0.158416
0.008116,-0.158416
0.008118,-0.158416
0.00812,-0.158416
0.008122,-0.158416
0.008124,-0.158416
0.008126,-0.158416
0.008128,-0.162376
0.00813,-0.158416
0.008132,-0.162376
0.008134,-0.158416
0.008136,-0.158416
0.008138,-0.154455
0.00814,-0.158416
0.008142,-0.162376
0.008144,-0.158416
0.008146,-0.154455
0.008148,-0.158416
0.00815,-0.158416
0.008152,-0.158416
0.008154,-0.158416
0.008156,-0.158416
0.008158,-0.158416
0.00816,-0.154455
0.008162,-0.162376
0.008164,-0.158416
0.008166,-0.150495
0.008168,-0.162376
0.00817,-0.158416
0.008172,-0.162376
0.008174,-0.162376
0.008176,-0.158416
0.008178,-0.166337
0.00818,-0.158416
0.008182,-0.158416
0.008184,-0.158416
0.008186,-0.158416
0.008188,-0.158416
0.00819,-0.154455
0.008192,-0.158416
0.008194,-0.158416
0.008196,-0.158416
0.008198,-0.158416
0.0082,-0.158416
0.008202,-0.154455
0.008204,-0.162376
0.008206,-0.158416
0.008208,-0.158416
0.00821,-0.158416
0.008212,-0.146535
0.008214,-0.162376
0.008216,-0.154455
0.008218,-0.158416
0.00822,-0.158416
0.008222,-0.162376
0.008224,-0.158416
0.008226,-0.154455
0.008228,-0.158416
0.00823,-0.162376
0.008232,-0.154455
0.008234,-0.150495
0.008236,-0.162376
0.008238,-0.158416
0.00824,-0.162376
0.008242,-0.158416
0.008244,-0.150495
0.008246,-0.158416
0.008248,-0.158416
0.00825,-0.158416
0.008252,-0.158416
0.008254,-0.158416
0.008256,-0.158416
0.008258,-0.158416
0.00826,-0.154455
0.008262,-0.150495
0.008264,-0.154455
0.008266,-0.166337
0.008268,-0.158416
0.00827,-0.154455
0.008272,-0.158416
0.008274,-0.158416
0.008276,-0.158416
0.008278,-0.158416
0.00828,-0.158416
0.008282,-0.154455
0.008284,-0.158416
0.008286,-0.158416
0.008288,-0.158416
0.00829,-0.162376
0.008292,-0.154455
0.008294,-0.158416
0.008296,-0.158416
0.008298,-0.158416
0.0083,-0.158416
0.008302,-0.158416
0.008304,-0.158416
0.008306,-0.158416
0.008308,-0.158416
0.00831,-0.158416
0.008312,-0.158416
0.008314,-0.154455
0.008316,-0.158416
0.008318,-0.162376
0.00832,-0.154455
0.008322,-0.158416
0.008324,-0.158416
0.008326,-0.158416
0.008328,-0.154455
0.00833,-0.158416
0.008332,-0.150495
0.008334,-0.158416
0.008336,-0.162376
0.008338,-0.158416
0.00834,-0.158416
0.008342,-0.162376
0.008344,-0.154455
0.008346,-0.158416
0.008348,-0.158416
0.00835,-0.158416
0.008352,-0.162376
0.008354,-0.154455
0.008356,-0.158416
0.008358,-0.158416
0.00836,-0.154455
0.008362,-0.158416
0.008364,-0.158416
0.008366,-0.158416
0.008368,-0.158416
0.00837,-0.154455
0.008372,-0.158416
0.008374,-0.154455
0.008376,-0.158416
0.008378,-0.154455
0.00838,-0.154455
0.008382,-0.158416
0.008384,-0.158416
0.008386,-0.162376
0.008388,-0.162376
0.00839,-0.162376
0.008392,-0.158416
0.008394,-0.158416
0.008396,-0.158416
0.008398,-0.162376
0.0084,-0.158416
0.008402,-0.154455
0.008404,-0.158416
0.008406,-0.158416
0.008408,-0.158416
