"t / s","CH1 / V"
0.0058475,-0.20202
0.005848,-0.161616
0.0058485,-0.161616
0.005849,-0.161616
0.0058495,-0.121212
0.00585,-0.0808081
0.0058505,-0.0808081
0.005851,-0.040404
0.0058515,-0.121212
0.005852,-0.0808081
0.0058525,0
0.005853,-0.040404
0.0058535,0
0.005854,-0.040404
0.0058545,0
0.005855,0
0.0058555,0
0.005856,-0.040404
0.0058565,0
0.005857,0
0.0058575,0
0.005858,0
0.0058585,0
0.005859,0
0.0058595,0
0.00586,0
0.0058605,0
0.005861,0
0.0058615,0
0.005862,0
0.0058625,0
0.005863,0
0.0058635,0
0.005864,0
0.0058645,0
0.005865,0
0.0058655,0
0.005866,0
0.0058665,0
0.005867,0
0.0058675,0
0.005868,0
0.0058685,0
0.005869,0
0.0058695,0
0.00587,0
0.0058705,0
0.005871,0
0.0058715,0
0.005872,0
0.0058725,0
0.005873,0
0.0058735,0
0.005874,0
0.0058745,0
0.005875,0
0.0058755,0
0.005876,0
0.0058765,0
0.005877,0
0.0058775,0
0.005878,0
0.0058785,0
0.005879,0
0.0058795,-0.040404
0.00588,0
0.0058805,0
0.005881,-0.0808081
0.0058815,-0.040404
0.005882,-0.0808081
0.0058825,-0.121212
0.005883,-0.121212
0.0058835,-0.121212
0.005884,-0.20202
0.0058845,-0.20202
0.005885,-0.20202
0.0058855,-0.20202
0.005886,-0.20202
0.0058865,-0.20202
0.005887,-0.20202
0.0058875,-0.20202
0.005888,-0.20202
0.0058885,-0.20202
0.005889,-0.20202
0.0058895,-0.20202
0.00589,-0.20202
0.0058905,-0.20202
0.005891,-0.40404
0.0058915,-0.282828
0.005892,-0.323232
0.0058925,-0.323232
0.005893,-0.40404
0.0058935,-0.40404
0.005894,-0.40404
0.0058945,-0.40404
0.005895,-0.40404
0.0058955,-0.40404
0.005896,-0.40404
0.0058965,-0.40404
0.005897,-0.40404
0.0058975,-0.444444
0.005898,-0.40404
0.0058985,-0.40404
0.005899,-0.484848
0.0058995,-0.484848
0.0059,-0.525253
0.0059005,-0.40404
0.005901,-0.525253
0.0059015,-0.525253
0.005902,-0.484848
0.0059025,-0.606061
0.005903,-0.606061
0.0059035,-0.606061
0.005904,-0.606061
0.0059045,-0.606061
0.005905,-0.606061
0.0059055,-0.606061
0.005906,-0.606061
0.0059065,-0.606061
0.005907,-0.606061
0.0059075,-0.606061
0.005908,-0.565657
0.0059085,-0.606061
0.005909,-0.606061
0.0059095,-0.606061
0.00591,-0.686869
0.0059105,-0.646465
0.005911,-0.646465
0.0059115,-0.606061
0.005912,-0.606061
0.0059125,-0.646465
0.005913,-0.686869
0.0059135,-0.727273
0.005914,-0.646465
0.0059145,-0.727273
0.005915,-0.606061
0.0059155,-0.686869
0.005916,-0.686869
0.0059165,-0.646465
0.005917,-0.727273
0.0059175,-0.686869
0.005918,-0.727273
0.0059185,-0.646465
0.005919,-0.727273
0.0059195,-0.686869
0.00592,-0.727273
0.0059205,-0.686869
0.005921,-0.686869
0.0059215,-0.646465
0.005922,-0.646465
0.0059225,-0.606061
0.005923,-0.686869
0.0059235,-0.606061
0.005924,-0.606061
0.0059245,-0.646465
0.005925,-0.606061
0.0059255,-0.606061
0.005926,-0.646465
0.0059265,-0.606061
0.005927,-0.606061
0.0059275,-0.606061
0.005928,-0.606061
0.0059285,-0.606061
0.005929,-0.606061
0.0059295,-0.606061
0.00593,-0.606061
0.0059305,-0.606061
0.005931,-0.606061
0.0059315,-0.606061
0.005932,-0.606061
0.0059325,-0.606061
0.005933,-0.606061
0.0059335,-0.606061
0.005934,-0.525253
0.0059345,-0.565657
0.005935,-0.565657
0.0059355,-0.525253
0.005936,-0.565657
0.0059365,-0.525253
0.005937,-0.484848
0.0059375,-0.444444
0.005938,-0.444444
0.0059385,-0.40404
0.005939,-0.40404
0.0059395,-0.40404
0.00594,-0.444444
0.0059405,-0.40404
0.005941,-0.40404
0.0059415,-0.40404
0.005942,-0.40404
0.0059425,-0.363636
0.005943,-0.40404
0.0059435,-0.323232
0.005944,-0.363636
0.0059445,-0.363636
0.005945,-0.363636
0.0059455,-0.323232
0.005946,-0.282828
0.0059465,-0.282828
0.005947,-0.20202
0.0059475,-0.282828
0.005948,-0.242424
0.0059485,-0.20202
0.005949,-0.20202
0.0059495,-0.20202
0.00595,-0.20202
0.0059505,-0.20202
0.005951,-0.20202
0.0059515,-0.20202
0.005952,-0.20202
0.0059525,-0.20202
0.005953,-0.20202
0.0059535,-0.20202
0.005954,-0.20202
0.0059545,-0.121212
0.005955,-0.161616
0.0059555,-0.161616
0.005956,-0.161616
0.0059565,-0.161616
0.005957,-0.20202
0.0059575,-0.121212
0.005958,-0.040404
0.0059585,-0.161616
0.005959,-0.121212
0.0059595,-0.040404
0.00596,-0.121212
0.0059605,-0.040404
0.005961,-0.040404
0.0059615,0
0.005962,0
0.0059625,-0.040404
0.005963,-0.040404
0.0059635,0
0.005964,0
0.0059645,0
0.005965,0
0.0059655,0
0.005966,0
0.0059665,0
0.005967,0
0.0059675,0
0.005968,0
0.0059685,0
0.005969,0
0.0059695,0
0.00597,0
0.0059705,0
0.005971,0
0.0059715,0
0.005972,0
0.0059725,0
0.005973,0
0.0059735,0
0.005974,0
0.0059745,0
0.005975,0
0.0059755,0
0.005976,0
0.0059765,0
0.005977,0
0.0059775,0
0.005978,0
0.0059785,0
0.005979,0
0.0059795,0
0.00598,0
0.0059805,0
0.005981,0
0.0059815,-0.0808081
0.005982,0
0.0059825,0
0.005983,-0.040404
0.0059835,-0.0808081
0.005984,-0.0808081
0.0059845,0
0.005985,-0.121212
0.0059855,-0.0808081
0.005986,-0.121212
0.0059865,-0.161616
0.005987,-0.121212
0.0059875,-0.161616
0.005988,-0.161616
0.0059885,-0.161616
0.005989,-0.161616
0.0059895,-0.20202
0.00599,-0.20202
0.0059905,-0.20202
0.005991,-0.20202
0.0059915,-0.20202
0.005992,-0.20202
0.0059925,-0.20202
0.005993,-0.20202
0.0059935,-0.20202
0.005994,-0.20202
0.0059945,-0.20202
0.005995,-0.20202
0.0059955,-0.242424
0.005996,-0.242424
0.0059965,-0.20202
0.005997,-0.242424
0.0059975,-0.20202
0.005998,-0.323232
0.0059985,-0.282828
0.005999,-0.282828
0.0059995,-0.282828
0.006,-0.323232
0.0060005,-0.363636
0.006001,-0.363636
0.0060015,-0.282828
0.006002,-0.323232
0.0060025,-0.363636
0.006003,-0.363636
0.0060035,-0.40404
0.006004,-0.40404
0.0060045,-0.40404
0.006005,-0.40404
0.0060055,-0.40404
0.006006,-0.40404
0.0060065,-0.40404
0.006007,-0.40404
0.0060075,-0.444444
0.006008,-0.40404
0.0060085,-0.40404
0.006009,-0.444444
0.0060095,-0.40404
0.00601,-0.444444
0.0060105,-0.444444
0.006011,-0.484848
0.0060115,-0.525253
0.006012,-0.444444
0.0060125,-0.525253
0.006013,-0.525253
0.0060135,-0.484848
0.006014,-0.484848
0.0060145,-0.565657
0.006015,-0.565657
0.0060155,-0.606061
0.006016,-0.606061
0.0060165,-0.565657
0.006017,-0.565657
0.0060175,-0.606061
0.006018,-0.606061
0.0060185,-0.525253
0.006019,-0.606061
0.0060195,-0.606061
0.00602,-0.606061
0.0060205,-0.606061
0.006021,-0.606061
0.0060215,-0.606061
0.006022,-0.606061
0.0060225,-0.606061
0.006023,-0.606061
0.0060235,-0.606061
0.006024,-0.606061
0.0060245,-0.565657
0.006025,-0.565657
0.0060255,-0.606061
0.006026,-0.606061
0.0060265,-0.606061
0.006027,-0.606061
0.0060275,-0.606061
0.006028,-0.606061
0.0060285,-0.606061
0.006029,-0.606061
0.0060295,-0.606061
0.00603,-0.606061
0.0060305,-0.606061
0.006031,-0.565657
0.0060315,-0.606061
0.006032,-0.606061
0.0060325,-0.565657
0.006033,-0.606061
0.0060335,-0.606061
0.006034,-0.606061
0.0060345,-0.565657
0.006035,-0.606061
0.0060355,-0.606061
0.006036,-0.606061
0.0060365,-0.606061
0.006037,-0.525253
0.0060375,-0.484848
0.006038,-0.484848
0.0060385,-0.484848
0.006039,-0.525253
0.0060395,-0.484848
0.00604,-0.484848
0.0060405,-0.484848
0.006041,-0.484848
0.0060415,-0.40404
0.006042,-0.444444
0.0060425,-0.40404
0.006043,-0.40404
0.0060435,-0.444444
0.006044,-0.444444
0.0060445,-0.40404
0.006045,-0.40404
0.0060455,-0.40404
0.006046,-0.40404
0.0060465,-0.40404
0.006047,-0.40404
0.0060475,-0.40404
0.006048,-0.40404
0.0060485,-0.40404
0.006049,-0.363636
0.0060495,-0.40404
0.00605,-0.40404
0.0060505,-0.40404
0.006051,-0.363636
0.0060515,-0.363636
0.006052,-0.363636
0.0060525,-0.40404
0.006053,-0.282828
0.0060535,-0.40404
0.006054,-0.242424
0.0060545,-0.242424
0.006055,-0.242424
0.0060555,-0.282828
0.006056,-0.282828
0.0060565,-0.20202
0.006057,-0.20202
0.0060575,-0.242424
0.006058,-0.20202
0.0060585,-0.20202
0.006059,-0.20202
0.0060595,-0.20202
0.00606,-0.20202
0.0060605,-0.20202
0.006061,-0.20202
0.0060615,-0.20202
0.006062,-0.20202
0.0060625,-0.20202
0.006063,-0.20202
0.0060635,-0.20202
0.006064,-0.20202
0.0060645,-0.20202
0.006065,-0.20202
0.0060655,-0.20202
0.006066,-0.20202
0.0060665,-0.20202
0.006067,-0.20202
0.0060675,-0.20202
0.006068,-0.20202
0.0060685,-0.20202
0.006069,-0.20202
0.0060695,-0.20202
0.00607,-0.161616
0.0060705,-0.0808081
0.006071,-0.161616
0.0060715,-0.20202
0.006072,-0.121212
0.0060725,-0.161616
0.006073,-0.20202
0.0060735,-0.161616
0.006074,-0.0808081
0.0060745,-0.20202
0.006075,-0.121212
0.0060755,-0.161616
0.006076,-0.121212
0.0060765,-0.161616
0.006077,-0.20202
0.0060775,-0.161616
0.006078,-0.20202
0.0060785,-0.161616
0.006079,-0.20202
0.0060795,-0.20202
0.00608,-0.121212
0.0060805,-0.20202
0.006081,-0.20202
0.0060815,-0.161616
0.006082,-0.161616
0.0060825,-0.161616
0.006083,-0.20202
0.0060835,-0.20202
0.006084,-0.20202
0.0060845,-0.161616
0.006085,-0.161616
0.0060855,-0.161616
0.006086,-0.161616
0.0060865,-0.20202
0.006087,-0.20202
0.0060875,-0.20202
0.006088,-0.20202
0.0060885,-0.20202
0.006089,-0.20202
0.0060895,-0.20202
0.00609,-0.20202
0.0060905,-0.20202
0.006091,-0.20202
0.0060915,-0.20202
0.006092,-0.20202
0.0060925,-0.20202
0.006093,-0.20202
0.0060935,-0.20202
0.006094,-0.20202
0.0060945,-0.20202
0.006095,-0.20202
0.0060955,-0.20202
0.006096,-0.20202
0.0060965,-0.20202
0.006097,-0.20202
0.0060975,-0.20202
0.006098,-0.20202
0.0060985,-0.20202
0.006099,-0.20202
0.0060995,-0.20202
0.0061,-0.20202
0.0061005,-0.20202
0.006101,-0.20202
0.0061015,-0.282828
0.006102,-0.282828
0.0061025,-0.323232
0.006103,-0.20202
0.0061035,-0.282828
0.006104,-0.323232
0.0061045,-0.282828
0.006105,-0.363636
0.0061055,-0.323232
0.006106,-0.363636
0.0061065,-0.363636
0.006107,-0.40404
0.0061075,-0.323232
0.006108,-0.40404
0.0061085,-0.363636
0.006109,-0.40404
0.0061095,-0.323232
0.00611,-0.40404
0.0061105,-0.40404
0.006111,-0.363636
0.0061115,-0.40404
0.006112,-0.40404
0.0061125,-0.40404
0.006113,-0.40404
0.0061135,-0.40404
0.006114,-0.40404
0.0061145,-0.40404
0.006115,-0.40404
0.0061155,-0.40404
0.006116,-0.484848
0.0061165,-0.444444
0.006117,-0.40404
0.0061175,-0.444444
0.006118,-0.40404
0.0061185,-0.444444
0.006119,-0.40404
0.0061195,-0.444444
0.00612,-0.40404
0.0061205,-0.40404
0.006121,-0.444444
0.0061215,-0.444444
0.006122,-0.444444
0.0061225,-0.525253
0.006123,-0.484848
0.0061235,-0.484848
0.006124,-0.525253
0.0061245,-0.484848
0.006125,-0.40404
0.0061255,-0.565657
0.006126,-0.525253
0.0061265,-0.565657
0.006127,-0.444444
0.0061275,-0.444444
0.006128,-0.525253
0.0061285,-0.444444
0.006129,-0.565657
0.0061295,-0.525253
0.00613,-0.565657
0.0061305,-0.565657
0.006131,-0.484848
0.0061315,-0.565657
0.006132,-0.484848
0.0061325,-0.525253
0.006133,-0.484848
0.0061335,-0.525253
0.006134,-0.525253
0.0061345,-0.525253
0.006135,-0.525253
0.0061355,-0.484848
0.006136,-0.525253
0.0061365,-0.484848
0.006137,-0.525253
0.0061375,-0.484848
0.006138,-0.444444
0.0061385,-0.40404
0.006139,-0.484848
0.0061395,-0.40404
0.00614,-0.484848
0.0061405,-0.444444
0.006141,-0.444444
0.0061415,-0.40404
0.006142,-0.40404
0.0061425,-0.444444
0.006143,-0.40404
0.0061435,-0.444444
0.006144,-0.40404
0.0061445,-0.40404
0.006145,-0.40404
0.0061455,-0.444444
0.006146,-0.40404
0.0061465,-0.40404
0.006147,-0.40404
0.0061475,-0.40404
0.006148,-0.40404
0.0061485,-0.40404
0.006149,-0.40404
0.0061495,-0.40404
0.00615,-0.40404
0.0061505,-0.40404
0.006151,-0.40404
0.0061515,-0.40404
0.006152,-0.40404
0.0061525,-0.40404
0.006153,-0.40404
0.0061535,-0.363636
0.006154,-0.363636
0.0061545,-0.363636
0.006155,-0.363636
0.0061555,-0.363636
0.006156,-0.242424
0.0061565,-0.363636
0.006157,-0.323232
0.0061575,-0.323232
0.006158,-0.363636
0.0061585,-0.323232
0.006159,-0.242424
0.0061595,-0.242424
0.00616,-0.242424
0.0061605,-0.20202
0.006161,-0.242424
0.0061615,-0.20202
0.006162,-0.20202
0.0061625,-0.242424
0.006163,-0.20202
0.0061635,-0.20202
0.006164,-0.242424
0.0061645,-0.242424
0.006165,-0.242424
0.0061655,-0.20202
0.006166,-0.242424
0.0061665,-0.20202
0.006167,-0.20202
0.0061675,-0.20202
0.006168,-0.20202
0.0061685,-0.20202
0.006169,-0.20202
0.0061695,-0.20202
0.00617,-0.20202
0.0061705,-0.20202
0.006171,-0.20202
0.0061715,-0.20202
0.006172,-0.20202
0.0061725,-0.20202
0.006173,-0.20202
0.0061735,-0.20202
0.006174,-0.20202
0.0061745,-0.20202
0.006175,-0.20202
0.0061755,-0.20202
0.006176,-0.20202
0.0061765,-0.20202
0.006177,-0.20202
0.0061775,-0.20202
0.006178,-0.20202
0.0061785,-0.20202
0.006179,-0.20202
0.0061795,-0.20202
0.00618,-0.20202
0.0061805,-0.20202
0.006181,-0.20202
0.0061815,-0.20202
0.006182,-0.20202
0.0061825,-0.20202
0.006183,-0.20202
0.0061835,-0.20202
0.006184,-0.20202
0.0061845,-0.20202
0.006185,-0.161616
0.0061855,-0.20202
0.006186,-0.20202
0.0061865,-0.20202
0.006187,-0.20202
0.0061875,-0.161616
0.006188,-0.20202
0.0061885,-0.20202
0.006189,-0.20202
0.0061895,-0.20202
0.00619,-0.20202
0.0061905,-0.20202
0.006191,-0.20202
0.0061915,-0.20202
0.006192,-0.20202
0.0061925,-0.20202
0.006193,-0.20202
0.0061935,-0.20202
0.006194,-0.20202
0.0061945,-0.20202
0.006195,-0.20202
0.0061955,-0.20202
0.006196,-0.20202
0.0061965,-0.20202
0.006197,-0.20202
0.0061975,-0.20202
0.006198,-0.20202
0.0061985,-0.20202
0.006199,-0.20202
0.0061995,-0.20202
0.0062,-0.20202
0.0062005,-0.20202
0.006201,-0.242424
0.0062015,-0.20202
0.006202,-0.20202
0.0062025,-0.20202
0.006203,-0.242424
0.0062035,-0.242424
0.006204,-0.282828
0.0062045,-0.242424
0.006205,-0.20202
0.0062055,-0.282828
0.006206,-0.242424
0.0062065,-0.20202
0.006207,-0.282828
0.0062075,-0.20202
0.006208,-0.242424
0.0062085,-0.323232
0.006209,-0.363636
0.0062095,-0.242424
0.00621,-0.40404
0.0062105,-0.323232
0.006211,-0.363636
0.0062115,-0.323232
0.006212,-0.282828
0.0062125,-0.363636
0.006213,-0.40404
0.0062135,-0.363636
0.006214,-0.363636
0.0062145,-0.40404
0.006215,-0.40404
0.0062155,-0.40404
0.006216,-0.40404
0.0062165,-0.40404
0.006217,-0.40404
0.0062175,-0.40404
0.006218,-0.323232
0.0062185,-0.40404
0.006219,-0.40404
0.0062195,-0.40404
0.00622,-0.363636
0.0062205,-0.40404
0.006221,-0.40404
0.0062215,-0.40404
0.006222,-0.40404
0.0062225,-0.40404
0.006223,-0.40404
0.0062235,-0.40404
0.006224,-0.40404
0.0062245,-0.40404
0.006225,-0.40404
0.0062255,-0.40404
0.006226,-0.40404
0.0062265,-0.40404
0.006227,-0.40404
0.0062275,-0.40404
0.006228,-0.40404
0.0062285,-0.40404
0.006229,-0.40404
0.0062295,-0.40404
0.00623,-0.444444
0.0062305,-0.40404
0.006231,-0.40404
0.0062315,-0.40404
0.006232,-0.444444
0.0062325,-0.444444
0.006233,-0.444444
0.0062335,-0.40404
0.006234,-0.40404
0.0062345,-0.444444
0.006235,-0.444444
0.0062355,-0.40404
0.006236,-0.40404
0.0062365,-0.40404
0.006237,-0.444444
0.0062375,-0.444444
0.006238,-0.40404
0.0062385,-0.40404
0.006239,-0.484848
0.0062395,-0.40404
0.00624,-0.40404
0.0062405,-0.40404
0.006241,-0.40404
0.0062415,-0.40404
0.006242,-0.40404
0.0062425,-0.40404
0.006243,-0.40404
0.0062435,-0.40404
0.006244,-0.444444
0.0062445,-0.40404
0.006245,-0.40404
0.0062455,-0.40404
0.006246,-0.40404
0.0062465,-0.40404
0.006247,-0.40404
0.0062475,-0.40404
0.006248,-0.40404
0.0062485,-0.40404
0.006249,-0.40404
0.0062495,-0.40404
0.00625,-0.40404
0.0062505,-0.40404
0.006251,-0.40404
0.0062515,-0.363636
0.006252,-0.40404
0.0062525,-0.40404
0.006253,-0.40404
0.0062535,-0.40404
0.006254,-0.40404
0.0062545,-0.40404
0.006255,-0.363636
0.0062555,-0.40404
0.006256,-0.40404
0.0062565,-0.323232
0.006257,-0.323232
0.0062575,-0.282828
0.006258,-0.323232
0.0062585,-0.323232
0.006259,-0.40404
0.0062595,-0.40404
0.00626,-0.282828
0.0062605,-0.323232
0.006261,-0.282828
0.0062615,-0.282828
0.006262,-0.323232
0.0062625,-0.242424
0.006263,-0.242424
0.0062635,-0.242424
0.006264,-0.323232
0.0062645,-0.242424
0.006265,-0.282828
0.0062655,-0.20202
0.006266,-0.242424
0.0062665,-0.242424
0.006267,-0.20202
0.0062675,-0.20202
0.006268,-0.242424
0.0062685,-0.20202
0.006269,-0.242424
0.0062695,-0.242424
0.00627,-0.282828
0.0062705,-0.20202
0.006271,-0.20202
0.0062715,-0.20202
0.006272,-0.20202
0.0062725,-0.20202
0.006273,-0.242424
0.0062735,-0.20202
0.006274,-0.20202
0.0062745,-0.20202
0.006275,-0.20202
0.0062755,-0.242424
0.006276,-0.20202
0.0062765,-0.20202
0.006277,-0.20202
0.0062775,-0.20202
0.006278,-0.20202
0.0062785,-0.20202
0.006279,-0.20202
0.0062795,-0.20202
0.00628,-0.20202
0.0062805,-0.20202
0.006281,-0.20202
0.0062815,-0.20202
0.006282,-0.20202
0.0062825,-0.20202
0.006283,-0.20202
0.0062835,-0.20202
0.006284,-0.20202
0.0062845,-0.20202
0.006285,-0.20202
0.0062855,-0.20202
0.006286,-0.20202
0.0062865,-0.20202
0.006287,-0.20202
0.0062875,-0.20202
0.006288,-0.20202
0.0062885,-0.20202
0.006289,-0.20202
0.0062895,-0.20202
0.00629,-0.20202
0.0062905,-0.20202
0.006291,-0.20202
0.0062915,-0.20202
0.006292,-0.20202
0.0062925,-0.20202
0.006293,-0.20202
0.0062935,-0.20202
0.006294,-0.20202
0.0062945,-0.20202
0.006295,-0.20202
0.0062955,-0.20202
0.006296,-0.20202
0.0062965,-0.20202
0.006297,-0.20202
0.0062975,-0.20202
0.006298,-0.20202
0.0062985,-0.20202
0.006299,-0.242424
0.0062995,-0.20202
0.0063,-0.20202
0.0063005,-0.20202
0.006301,-0.20202
0.0063015,-0.20202
0.006302,-0.20202
0.0063025,-0.20202
0.006303,-0.20202
0.0063035,-0.20202
0.006304,-0.20202
0.0063045,-0.20202
0.006305,-0.242424
0.0063055,-0.20202
0.006306,-0.282828
0.0063065,-0.20202
0.006307,-0.20202
0.0063075,-0.20202
0.006308,-0.20202
0.0063085,-0.242424
0.006309,-0.242424
0.0063095,-0.242424
0.00631,-0.20202
0.0063105,-0.282828
0.006311,-0.282828
0.0063115,-0.323232
0.006312,-0.242424
0.0063125,-0.363636
0.006313,-0.242424
0.0063135,-0.282828
0.006314,-0.282828
0.0063145,-0.282828
0.006315,-0.282828
0.0063155,-0.282828
0.006316,-0.323232
0.0063165,-0.323232
0.006317,-0.363636
0.0063175,-0.40404
0.006318,-0.40404
0.0063185,-0.323232
0.006319,-0.363636
0.0063195,-0.40404
0.00632,-0.40404
0.0063205,-0.40404
0.006321,-0.40404
0.0063215,-0.40404
0.006322,-0.40404
0.0063225,-0.363636
0.006323,-0.40404
0.0063235,-0.40404
0.006324,-0.40404
0.0063245,-0.363636
0.006325,-0.363636
0.0063255,-0.40404
0.006326,-0.40404
0.0063265,-0.40404
0.006327,-0.40404
0.0063275,-0.40404
0.006328,-0.40404
0.0063285,-0.40404
0.006329,-0.40404
0.0063295,-0.40404
0.00633,-0.40404
0.0063305,-0.40404
0.006331,-0.40404
0.0063315,-0.40404
0.006332,-0.40404
0.0063325,-0.444444
0.006333,-0.444444
0.0063335,-0.40404
0.006334,-0.444444
0.0063345,-0.40404
0.006335,-0.40404
0.0063355,-0.40404
0.006336,-0.40404
0.0063365,-0.40404
0.006337,-0.40404
0.0063375,-0.484848
0.006338,-0.40404
0.0063385,-0.40404
0.006339,-0.40404
0.0063395,-0.40404
0.00634,-0.40404
0.0063405,-0.40404
0.006341,-0.444444
0.0063415,-0.40404
0.006342,-0.40404
0.0063425,-0.40404
0.006343,-0.40404
0.0063435,-0.40404
0.006344,-0.40404
0.0063445,-0.40404
0.006345,-0.40404
0.0063455,-0.40404
0.006346,-0.40404
0.0063465,-0.40404
0.006347,-0.444444
0.0063475,-0.40404
0.006348,-0.40404
0.0063485,-0.40404
0.006349,-0.40404
0.0063495,-0.40404
0.00635,-0.40404
0.0063505,-0.40404
0.006351,-0.40404
0.0063515,-0.40404
0.006352,-0.40404
0.0063525,-0.40404
0.006353,-0.40404
0.0063535,-0.40404
0.006354,-0.40404
0.0063545,-0.40404
0.006355,-0.40404
0.0063555,-0.40404
0.006356,-0.40404
0.0063565,-0.40404
0.006357,-0.363636
0.0063575,-0.363636
0.006358,-0.363636
0.0063585,-0.40404
0.006359,-0.363636
0.0063595,-0.363636
0.00636,-0.40404
0.0063605,-0.40404
0.006361,-0.40404
0.0063615,-0.40404
0.006362,-0.363636
0.0063625,-0.363636
0.006363,-0.363636
0.0063635,-0.323232
0.006364,-0.363636
0.0063645,-0.282828
0.006365,-0.363636
0.0063655,-0.40404
0.006366,-0.363636
0.0063665,-0.323232
0.006367,-0.282828
0.0063675,-0.363636
0.006368,-0.323232
0.0063685,-0.282828
0.006369,-0.282828
0.0063695,-0.282828
0.00637,-0.282828
0.0063705,-0.282828
0.006371,-0.282828
0.0063715,-0.20202
0.006372,-0.242424
0.0063725,-0.242424
0.006373,-0.242424
0.0063735,-0.323232
0.006374,-0.20202
0.0063745,-0.20202
0.006375,-0.242424
0.0063755,-0.20202
0.006376,-0.20202
0.0063765,-0.242424
0.006377,-0.242424
0.0063775,-0.20202
0.006378,-0.242424
0.0063785,-0.20202
0.006379,-0.20202
0.0063795,-0.20202
0.00638,-0.20202
0.0063805,-0.20202
0.006381,-0.20202
0.0063815,-0.20202
0.006382,-0.20202
0.0063825,-0.282828
0.006383,-0.20202
0.0063835,-0.20202
0.006384,-0.20202
0.0063845,-0.242424
0.006385,-0.242424
0.0063855,-0.20202
0.006386,-0.20202
0.0063865,-0.20202
0.006387,-0.242424
0.0063875,-0.20202
0.006388,-0.20202
0.0063885,-0.242424
0.006389,-0.20202
0.0063895,-0.20202
0.00639,-0.20202
0.0063905,-0.20202
0.006391,-0.20202
0.0063915,-0.20202
0.006392,-0.20202
0.0063925,-0.20202
0.006393,-0.20202
0.0063935,-0.20202
0.006394,-0.20202
0.0063945,-0.242424
0.006395,-0.20202
0.0063955,-0.20202
0.006396,-0.20202
0.0063965,-0.20202
0.006397,-0.20202
0.0063975,-0.20202
0.006398,-0.20202
0.0063985,-0.20202
0.006399,-0.20202
0.0063995,-0.20202
0.0064,-0.20202
0.0064005,-0.20202
0.006401,-0.242424
0.0064015,-0.20202
0.006402,-0.20202
0.0064025,-0.20202
0.006403,-0.20202
0.0064035,-0.20202
0.006404,-0.20202
0.0064045,-0.242424
0.006405,-0.20202
0.0064055,-0.282828
0.006406,-0.242424
0.0064065,-0.20202
0.006407,-0.20202
0.0064075,-0.282828
0.006408,-0.20202
0.0064085,-0.20202
0.006409,-0.282828
0.0064095,-0.20202
0.00641,-0.242424
0.0064105,-0.363636
0.006411,-0.242424
0.0064115,-0.282828
0.006412,-0.282828
0.0064125,-0.282828
0.006413,-0.282828
0.0064135,-0.282828
0.006414,-0.282828
0.0064145,-0.323232
0.006415,-0.323232
0.0064155,-0.323232
0.006416,-0.242424
0.0064165,-0.242424
0.006417,-0.282828
0.0064175,-0.363636
0.006418,-0.323232
0.0064185,-0.363636
0.006419,-0.323232
0.0064195,-0.323232
0.00642,-0.323232
0.0064205,-0.323232
0.006421,-0.282828
0.0064215,-0.282828
0.006422,-0.363636
0.0064225,-0.323232
0.006423,-0.40404
0.0064235,-0.40404
0.006424,-0.363636
0.0064245,-0.363636
0.006425,-0.363636
0.0064255,-0.363636
0.006426,-0.40404
0.0064265,-0.323232
0.006427,-0.363636
0.0064275,-0.323232
0.006428,-0.363636
0.0064285,-0.363636
0.006429,-0.363636
0.0064295,-0.40404
0.00643,-0.40404
0.0064305,-0.40404
0.006431,-0.40404
0.0064315,-0.40404
0.006432,-0.40404
0.0064325,-0.363636
0.006433,-0.40404
0.0064335,-0.363636
0.006434,-0.40404
0.0064345,-0.40404
0.006435,-0.40404
0.0064355,-0.40404
0.006436,-0.40404
0.0064365,-0.40404
0.006437,-0.40404
0.0064375,-0.40404
0.006438,-0.40404
0.0064385,-0.40404
0.006439,-0.40404
0.0064395,-0.40404
0.00644,-0.40404
0.0064405,-0.40404
0.006441,-0.40404
0.0064415,-0.40404
0.006442,-0.40404
0.0064425,-0.40404
0.006443,-0.40404
0.0064435,-0.40404
0.006444,-0.363636
0.0064445,-0.40404
0.006445,-0.40404
0.0064455,-0.40404
0.006446,-0.40404
0.0064465,-0.40404
0.006447,-0.40404
0.0064475,-0.363636
0.006448,-0.40404
0.0064485,-0.40404
0.006449,-0.40404
0.0064495,-0.40404
0.00645,-0.40404
0.0064505,-0.40404
0.006451,-0.363636
0.0064515,-0.40404
0.006452,-0.363636
0.0064525,-0.40404
0.006453,-0.363636
0.0064535,-0.40404
0.006454,-0.40404
0.0064545,-0.40404
0.006455,-0.40404
0.0064555,-0.363636
0.006456,-0.363636
0.0064565,-0.40404
0.006457,-0.323232
0.0064575,-0.40404
0.006458,-0.40404
0.0064585,-0.363636
0.006459,-0.40404
0.0064595,-0.40404
0.00646,-0.363636
0.0064605,-0.363636
0.006461,-0.40404
0.0064615,-0.282828
0.006462,-0.363636
0.0064625,-0.363636
0.006463,-0.323232
0.0064635,-0.363636
0.006464,-0.363636
0.0064645,-0.363636
0.006465,-0.323232
0.0064655,-0.323232
0.006466,-0.323232
0.0064665,-0.282828
0.006467,-0.363636
0.0064675,-0.323232
0.006468,-0.242424
0.0064685,-0.20202
0.006469,-0.282828
0.0064695,-0.242424
0.00647,-0.242424
0.0064705,-0.242424
0.006471,-0.242424
